Origin,Destination,Via_Hub,Fare_Udeung,Remarks
광주,파주교육지원청,광주,31300,경기권 최적경로
광주,여주교육지원청,광주,31300,경기권 최적경로
광주,이천교육지원청,광주,31300,경기권 최적경로
광주,용인교육지원청,광주,31300,경기권 최적경로
광주,안성교육지원청,광주,31300,경기권 최적경로
광주,김포교육지원청,광주,31300,경기권 최적경로
광주,포천교육지원청,광주,31300,경기권 최적경로
광주,가평교육지원청,광주,31300,경기권 최적경로
광주,양평교육지원청,광주,31300,경기권 최적경로
광주,연천교육지원청,광주,31300,경기권 최적경로
광주,춘천교육지원청,광주,31300,강원권 최적경로
광주,원주교육지원청,광주,31300,강원권 최적경로
광주,강릉교육지원청,광주,31300,강원권 최적경로
광주,속초양양교육지원청,광주,31300,강원권 최적경로
광주,홍천교육지원청,광주,31300,강원권 최적경로
광주,횡성교육지원청,광주,31300,강원권 최적경로
광주,영월교육지원청,광주,31300,강원권 최적경로
광주,평창교육지원청,광주,31300,강원권 최적경로
광주,정선교육지원청,광주,31300,강원권 최적경로
광주,철원교육지원청,광주,31300,강원권 최적경로
광주,화천교육지원청,광주,31300,강원권 최적경로
광주,양구교육지원청,광주,31300,강원권 최적경로
광주,인제교육지원청,광주,31300,강원권 최적경로
광주,고성교육지원청,광주,31300,강원권 최적경로
광주,양양교육지원청,광주,31300,강원권 최적경로
광주,동해교육지원청,광주,31300,강원권 최적경로
광주,태백교육지원청,광주,31300,강원권 최적경로
광주,삼척교육지원청,광주,31300,강원권 최적경로
광주,청주교육지원청,광주,23500,충북권 최적경로
광주,충주교육지원청,광주,23500,충북권 최적경로
광주,제천교육지원청,광주,23500,충북권 최적경로
광주,보은교육지원청,광주,23500,충북권 최적경로
광주,옥천교육지원청,광주,23500,충북권 최적경로
광주,영동교육지원청,광주,23500,충북권 최적경로
광주,진천교육지원청,광주,23500,충북권 최적경로
광주,괴산증평교육지원청,광주,23500,충북권 최적경로
광주,음성교육지원청,광주,23500,충북권 최적경로
광주,단양교육지원청,광주,23500,충북권 최적경로
광주,천안교육지원청,광주,23500,충남권 최적경로
광주,공주교육지원청,광주,23500,충남권 최적경로
광주,보령교육지원청,광주,23500,충남권 최적경로
광주,아산교육지원청,광주,23500,충남권 최적경로
광주,서산교육지원청,광주,23500,충남권 최적경로
광주,논산계룡교육지원청,광주,23500,충남권 최적경로
광주,당진교육지원청,광주,23500,충남권 최적경로
광주,금산교육지원청,광주,23500,충남권 최적경로
광주,부여교육지원청,광주,23500,충남권 최적경로
광주,서천교육지원청,광주,23500,충남권 최적경로
광주,청양교육지원청,광주,23500,충남권 최적경로
광주,홍성교육지원청,광주,23500,충남권 최적경로
광주,예산교육지원청,광주,23500,충남권 최적경로
광주,태안교육지원청,광주,23500,충남권 최적경로
광주,전주교육지원청,광주,10100,전북권 최적경로
광주,군산교육지원청,광주,10100,전북권 최적경로
광주,익산교육지원청,광주,10100,전북권 최적경로
광주,정읍교육지원청,광주,10100,전북권 최적경로
광주,남원교육지원청,광주,10100,전북권 최적경로
광주,김제교육지원청,광주,10100,전북권 최적경로
광주,완주교육지원청,광주,10100,전북권 최적경로
광주,진안교육지원청,광주,10100,전북권 최적경로
광주,무주교육지원청,광주,10100,전북권 최적경로
광주,장수교육지원청,광주,10100,전북권 최적경로
광주,임실교육지원청,광주,10100,전북권 최적경로
광주,순창교육지원청,광주,10100,전북권 최적경로
광주,고창교육지원청,광주,10100,전북권 최적경로
광주,부안교육지원청,광주,10100,전북권 최적경로
광주,포항교육지원청,광주,24300,경북권 최적경로
광주,경주교육지원청,광주,24300,경북권 최적경로
광주,김천교육지원청,광주,24300,경북권 최적경로
광주,안동교육지원청,광주,24300,경북권 최적경로
광주,구미교육지원청,광주,24300,경북권 최적경로
광주,영주교육지원청,광주,24300,경북권 최적경로
광주,영천교육지원청,광주,24300,경북권 최적경로
광주,상주교육지원청,광주,24300,경북권 최적경로
광주,문경교육지원청,광주,24300,경북권 최적경로
광주,경산교육지원청,광주,24300,경북권 최적경로
광주,의성교육지원청,광주,24300,경북권 최적경로
광주,청송교육지원청,광주,24300,경북권 최적경로
광주,영양교육지원청,광주,24300,경북권 최적경로
광주,영덕교육지원청,광주,24300,경북권 최적경로
광주,청도교육지원청,광주,24300,경북권 최적경로
광주,고령교육지원청,광주,24300,경북권 최적경로
광주,성주교육지원청,광주,24300,경북권 최적경로
광주,칠곡교육지원청,광주,24300,경북권 최적경로
광주,예천교육지원청,광주,24300,경북권 최적경로
광주,봉화교육지원청,광주,24300,경북권 최적경로
광주,울진교육지원청,광주,24300,경북권 최적경로
광주,울릉교육지원청,광주,24300,경북권 최적경로
광주,창원교육지원청,광주,26100,경남권 최적경로
광주,진주교육지원청,광주,26100,경남권 최적경로
광주,통영교육지원청,광주,26100,경남권 최적경로
광주,사천교육지원청,광주,26100,경남권 최적경로
광주,김해교육지원청,광주,26100,경남권 최적경로
광주,밀양교육지원청,광주,26100,경남권 최적경로
광주,거제교육지원청,광주,26100,경남권 최적경로
광주,양산교육지원청,광주,26100,경남권 최적경로
광주,의령교육지원청,광주,26100,경남권 최적경로
광주,함안교육지원청,광주,26100,경남권 최적경로
광주,창녕교육지원청,광주,26100,경남권 최적경로
광주,고성교육지원청,광주,26100,경남권 최적경로
광주,남해교육지원청,광주,26100,경남권 최적경로
광주,하동교육지원청,광주,26100,경남권 최적경로
광주,산청교육지원청,광주,26100,경남권 최적경로
광주,함양교육지원청,광주,26100,경남권 최적경로
광주,거창교육지원청,광주,26100,경남권 최적경로
광주,합천교육지원청,광주,26100,경남권 최적경로
광주,제주시교육지원청,광주,31300,제주권 최적경로
광주,서귀포시교육지원청,광주,31300,제주권 최적경로
목포,서울동부교육지원청,광주,40600,서울권 최적경로
목포,서울서부교육지원청,광주,40600,서울권 최적경로
목포,서울남부교육지원청,광주,40600,서울권 최적경로
목포,서울북부교육지원청,광주,40600,서울권 최적경로
목포,서울중부교육지원청,광주,40600,서울권 최적경로
목포,서울강남서초교육지원청,광주,40600,서울권 최적경로
목포,서울강동송파교육지원청,광주,40600,서울권 최적경로
목포,서울강서양천교육지원청,광주,40600,서울권 최적경로
목포,서울동작관악교육지원청,광주,40600,서울권 최적경로
목포,서울성동광진교육지원청,광주,40600,서울권 최적경로
목포,서울성북강북교육지원청,광주,40600,서울권 최적경로
목포,부산서부교육지원청,광주,35400,부산권 최적경로
목포,부산남부교육지원청,광주,35400,부산권 최적경로
목포,부산동래교육지원청,광주,35400,부산권 최적경로
