Origin,Destination,Via_Hub,Fare_Udeung,Remarks
충주,광주,광주,23500,충북권 지명-허브 매핑
광주,제천,광주,23500,충북권 지명-허브 매핑
제천,광주,광주,23500,충북권 지명-허브 매핑
광주,보은,광주,23500,충북권 지명-허브 매핑
보은,광주,광주,23500,충북권 지명-허브 매핑
광주,옥천,광주,23500,충북권 지명-허브 매핑
옥천,광주,광주,23500,충북권 지명-허브 매핑
광주,영동,광주,23500,충북권 지명-허브 매핑
영동,광주,광주,23500,충북권 지명-허브 매핑
광주,진천,광주,23500,충북권 지명-허브 매핑
진천,광주,광주,23500,충북권 지명-허브 매핑
광주,괴산,광주,23500,충북권 지명-허브 매핑
괴산,광주,광주,23500,충북권 지명-허브 매핑
광주,증평,광주,23500,충북권 지명-허브 매핑
증평,광주,광주,23500,충북권 지명-허브 매핑
광주,음성,광주,23500,충북권 지명-허브 매핑
음성,광주,광주,23500,충북권 지명-허브 매핑
광주,단양,광주,23500,충북권 지명-허브 매핑
단양,광주,광주,23500,충북권 지명-허브 매핑
광주,천안,광주,23500,충남권 지명-허브 매핑
천안,광주,광주,23500,충남권 지명-허브 매핑
광주,공주,광주,23500,충남권 지명-허브 매핑
공주,광주,광주,23500,충남권 지명-허브 매핑
광주,보령,광주,23500,충남권 지명-허브 매핑
보령,광주,광주,23500,충남권 지명-허브 매핑
광주,아산,광주,23500,충남권 지명-허브 매핑
아산,광주,광주,23500,충남권 지명-허브 매핑
광주,서산,광주,23500,충남권 지명-허브 매핑
서산,광주,광주,23500,충남권 지명-허브 매핑
광주,논산,광주,23500,충남권 지명-허브 매핑
논산,광주,광주,23500,충남권 지명-허브 매핑
광주,계룡,광주,23500,충남권 지명-허브 매핑
계룡,광주,광주,23500,충남권 지명-허브 매핑
광주,당진,광주,23500,충남권 지명-허브 매핑
당진,광주,광주,23500,충남권 지명-허브 매핑
광주,금산,광주,23500,충남권 지명-허브 매핑
금산,광주,광주,23500,충남권 지명-허브 매핑
광주,부여,광주,23500,충남권 지명-허브 매핑
부여,광주,광주,23500,충남권 지명-허브 매핑
광주,서천,광주,23500,충남권 지명-허브 매핑
서천,광주,광주,23500,충남권 지명-허브 매핑
광주,청양,광주,23500,충남권 지명-허브 매핑
청양,광주,광주,23500,충남권 지명-허브 매핑
광주,홍성,광주,23500,충남권 지명-허브 매핑
홍성,광주,광주,23500,충남권 지명-허브 매핑
광주,예산,광주,23500,충남권 지명-허브 매핑
예산,광주,광주,23500,충남권 지명-허브 매핑
광주,태안,광주,23500,충남권 지명-허브 매핑
태안,광주,광주,23500,충남권 지명-허브 매핑
광주,전주,광주,10100,전북권 지명-허브 매핑
전주,광주,광주,10100,전북권 지명-허브 매핑
광주,군산,광주,10100,전북권 지명-허브 매핑
군산,광주,광주,10100,전북권 지명-허브 매핑
광주,익산,광주,10100,전북권 지명-허브 매핑
익산,광주,광주,10100,전북권 지명-허브 매핑
광주,정읍,광주,10100,전북권 지명-허브 매핑
정읍,광주,광주,10100,전북권 지명-허브 매핑
광주,남원,광주,10100,전북권 지명-허브 매핑
남원,광주,광주,10100,전북권 지명-허브 매핑
광주,김제,광주,10100,전북권 지명-허브 매핑
김제,광주,광주,10100,전북권 지명-허브 매핑
광주,완주,광주,10100,전북권 지명-허브 매핑
완주,광주,광주,10100,전북권 지명-허브 매핑
광주,진안,광주,10100,전북권 지명-허브 매핑
진안,광주,광주,10100,전북권 지명-허브 매핑
광주,무주,광주,10100,전북권 지명-허브 매핑
무주,광주,광주,10100,전북권 지명-허브 매핑
광주,장수,광주,10100,전북권 지명-허브 매핑
장수,광주,광주,10100,전북권 지명-허브 매핑
광주,임실,광주,10100,전북권 지명-허브 매핑
임실,광주,광주,10100,전북권 지명-허브 매핑
광주,순창,광주,10100,전북권 지명-허브 매핑
순창,광주,광주,10100,전북권 지명-허브 매핑
광주,고창,광주,10100,전북권 지명-허브 매핑
고창,광주,광주,10100,전북권 지명-허브 매핑
광주,부안,광주,10100,전북권 지명-허브 매핑
부안,광주,광주,10100,전북권 지명-허브 매핑
광주,포항,광주,24300,경북권 지명-허브 매핑
포항,광주,광주,24300,경북권 지명-허브 매핑
광주,경주,광주,24300,경북권 지명-허브 매핑
경주,광주,광주,24300,경북권 지명-허브 매핑
광주,김천,광주,24300,경북권 지명-허브 매핑
김천,광주,광주,24300,경북권 지명-허브 매핑
광주,안동,광주,24300,경북권 지명-허브 매핑
안동,광주,광주,24300,경북권 지명-허브 매핑
광주,구미,광주,24300,경북권 지명-허브 매핑
구미,광주,광주,24300,경북권 지명-허브 매핑
광주,영주,광주,24300,경북권 지명-허브 매핑
영주,광주,광주,24300,경북권 지명-허브 매핑
광주,영천,광주,24300,경북권 지명-허브 매핑
영천,광주,광주,24300,경북권 지명-허브 매핑
광주,상주,광주,24300,경북권 지명-허브 매핑
상주,광주,광주,24300,경북권 지명-허브 매핑
광주,문경,광주,24300,경북권 지명-허브 매핑
문경,광주,광주,24300,경북권 지명-허브 매핑
광주,경산,광주,24300,경북권 지명-허브 매핑
경산,광주,광주,24300,경북권 지명-허브 매핑
광주,의성,광주,24300,경북권 지명-허브 매핑
의성,광주,광주,24300,경북권 지명-허브 매핑
광주,청송,광주,24300,경북권 지명-허브 매핑
청송,광주,광주,24300,경북권 지명-허브 매핑
광주,영양,광주,24300,경북권 지명-허브 매핑
영양,광주,광주,24300,경북권 지명-허브 매핑
광주,영덕,광주,24300,경북권 지명-허브 매핑
영덕,광주,광주,24300,경북권 지명-허브 매핑
광주,청도,광주,24300,경북권 지명-허브 매핑
청도,광주,광주,24300,경북권 지명-허브 매핑
광주,고령,광주,24300,경북권 지명-허브 매핑
고령,광주,광주,24300,경북권 지명-허브 매핑
광주,성주,광주,24300,경북권 지명-허브 매핑
성주,광주,광주,24300,경북권 지명-허브 매핑
광주,칠곡,광주,24300,경북권 지명-허브 매핑
칠곡,광주,광주,24300,경북권 지명-허브 매핑
광주,예천,광주,24300,경북권 지명-허브 매핑
예천,광주,광주,24300,경북권 지명-허브 매핑
광주,봉화,광주,24300,경북권 지명-허브 매핑
봉화,광주,광주,24300,경북권 지명-허브 매핑
광주,울진,광주,24300,경북권 지명-허브 매핑
울진,광주,광주,24300,경북권 지명-허브 매핑
광주,울릉,광주,24300,경북권 지명-허브 매핑
울릉,광주,광주,24300,경북권 지명-허브 매핑
광주,창원,광주,26100,경남권 지명-허브 매핑
창원,광주,광주,26100,경남권 지명-허브 매핑
광주,진주,광주,26100,경남권 지명-허브 매핑
진주,광주,광주,26100,경남권 지명-허브 매핑
광주,통영,광주,26100,경남권 지명-허브 매핑
통영,광주,광주,26100,경남권 지명-허브 매핑
광주,사천,광주,26100,경남권 지명-허브 매핑
사천,광주,광주,26100,경남권 지명-허브 매핑
광주,김해,광주,26100,경남권 지명-허브 매핑
김해,광주,광주,26100,경남권 지명-허브 매핑
광주,밀양,광주,26100,경남권 지명-허브 매핑
밀양,광주,광주,26100,경남권 지명-허브 매핑
광주,거제,광주,26100,경남권 지명-허브 매핑
거제,광주,광주,26100,경남권 지명-허브 매핑
광주,양산,광주,26100,경남권 지명-허브 매핑
양산,광주,광주,26100,경남권 지명-허브 매핑
광주,의령,광주,26100,경남권 지명-허브 매핑
의령,광주,광주,26100,경남권 지명-허브 매핑
광주,함안,광주,26100,경남권 지명-허브 매핑
함안,광주,광주,26100,경남권 지명-허브 매핑
광주,창녕,광주,26100,경남권 지명-허브 매핑
창녕,광주,광주,26100,경남권 지명-허브 매핑
광주,남해,광주,26100,경남권 지명-허브 매핑
남해,광주,광주,26100,경남권 지명-허브 매핑
광주,하동,광주,26100,경남권 지명-허브 매핑
하동,광주,광주,26100,경남권 지명-허브 매핑
광주,산청,광주,26100,경남권 지명-허브 매핑
산청,광주,광주,26100,경남권 지명-허브 매핑
광주,함양,광주,26100,경남권 지명-허브 매핑
함양,광주,광주,26100,경남권 지명-허브 매핑
광주,거창,광주,26100,경남권 지명-허브 매핑
거창,광주,광주,26100,경남권 지명-허브 매핑
광주,합천,광주,26100,경남권 지명-허브 매핑
합천,광주,광주,26100,경남권 지명-허브 매핑
광주,제주시,광주,31300,제주권 지명-허브 매핑
제주시,광주,광주,31300,제주권 지명-허브 매핑
광주,서귀포시,광주,31300,제주권 지명-허브 매핑
서귀포시,광주,광주,31300,제주권 지명-허브 매핑
목포,서울동부,광주,40600,서울권 지명-허브 매핑
서울동부,목포,광주,40600,서울권 지명-허브 매핑
목포,서울서부,광주,40600,서울권 지명-허브 매핑
서울서부,목포,광주,40600,서울권 지명-허브 매핑
목포,서울남부,광주,40600,서울권 지명-허브 매핑
서울남부,목포,광주,40600,서울권 지명-허브 매핑
목포,서울북부,광주,40600,서울권 지명-허브 매핑
서울북부,목포,광주,40600,서울권 지명-허브 매핑
목포,서울중부,광주,40600,서울권 지명-허브 매핑
서울중부,목포,광주,40600,서울권 지명-허브 매핑
목포,서울강남서초,광주,40600,서울권 지명-허브 매핑
서울강남서초,목포,광주,40600,서울권 지명-허브 매핑
목포,서울강동송파,광주,40600,서울권 지명-허브 매핑
서울강동송파,목포,광주,40600,서울권 지명-허브 매핑
목포,서울강서양천,광주,40600,서울권 지명-허브 매핑
서울강서양천,목포,광주,40600,서울권 지명-허브 매핑
목포,서울동작관악,광주,40600,서울권 지명-허브 매핑
서울동작관악,목포,광주,40600,서울권 지명-허브 매핑
목포,서울성동광진,광주,40600,서울권 지명-허브 매핑
서울성동광진,목포,광주,40600,서울권 지명-허브 매핑
목포,서울성북강북,광주,40600,서울권 지명-허브 매핑
서울성북강북,목포,광주,40600,서울권 지명-허브 매핑
목포,부산중구,광주,35400,부산권 지명-허브 매핑
부산중구,목포,광주,35400,부산권 지명-허브 매핑
목포,부산동구,광주,35400,부산권 지명-허브 매핑
부산동구,목포,광주,35400,부산권 지명-허브 매핑
목포,부산영도구,광주,35400,부산권 지명-허브 매핑
부산영도구,목포,광주,35400,부산권 지명-허브 매핑
목포,부산남구,광주,35400,부산권 지명-허브 매핑
부산남구,목포,광주,35400,부산권 지명-허브 매핑
목포,부산해운대,광주,35400,부산권 지명-허브 매핑
부산해운대,목포,광주,35400,부산권 지명-허브 매핑
목포,부산사하구,광주,35400,부산권 지명-허브 매핑
부산사하구,목포,광주,35400,부산권 지명-허브 매핑
목포,부산사상,광주,35400,부산권 지명-허브 매핑
부산사상,목포,광주,35400,부산권 지명-허브 매핑
목포,부산기장,광주,35400,부산권 지명-허브 매핑
부산기장,목포,광주,35400,부산권 지명-허브 매핑
목포,대구동구,광주,33600,대구권 지명-허브 매핑
대구동구,목포,광주,33600,대구권 지명-허브 매핑
목포,대구서구,광주,33600,대구권 지명-허브 매핑
대구서구,목포,광주,33600,대구권 지명-허브 매핑
목포,대구남구,광주,33600,대구권 지명-허브 매핑
대구남구,목포,광주,33600,대구권 지명-허브 매핑
목포,대구달성,광주,33600,대구권 지명-허브 매핑
대구달성,목포,광주,33600,대구권 지명-허브 매핑
목포,인천북구,광주,40300,인천권 지명-허브 매핑
인천북구,목포,광주,40300,인천권 지명-허브 매핑
목포,인천서구,광주,40300,인천권 지명-허브 매핑
인천서구,목포,광주,40300,인천권 지명-허브 매핑
목포,인천남구,광주,40300,인천권 지명-허브 매핑
인천남구,목포,광주,40300,인천권 지명-허브 매핑
목포,인천동구,광주,40300,인천권 지명-허브 매핑
인천동구,목포,광주,40300,인천권 지명-허브 매핑
